passenger_id,first_name,last_name,gender,dob,nationality,frequent_flyer_status,ff_points,typical_flight_freq_per_year
P0061612036,Tanner,Pearson,M,1958-01-16,South Georgia and the South Sandwich Islands,None,0,1
P0061612037,Courtney,Anderson,F,2006-02-27,Mongolia,None,0,1
P0061612038,Scott,Perkins,M,1958-07-29,Poland,None,0,2
P0061612039,Maria,Franklin,F,1972-02-05,Belarus,None,0,1
P0061612040,Miranda,Phillips,F,2002-11-08,Grenada,None,0,2
P0061612041,Cameron,Parker,O,1963-04-08,Albania,None,0,0
P0061612042,Paul,Adams,M,1983-12-14,Saint Helena,None,0,1
P0061612043,Jason,Anderson,F,1947-12-02,Libyan Arab Jamahiriya,Silver,7709,2
P0061612044,Emily,Pena,M,1973-05-16,Mauritius,None,0,1
P0061612045,Audrey,Rios,M,1943-09-15,Hong Kong,Silver,5144,3
P0061612046,Jennifer,Turner,M,1971-03-19,Niue,None,0,2
P0061612047,Roger,Baker,F,1943-08-23,Georgia,None,0,1
P0061612048,Timothy,Campbell,O,1960-12-31,Latvia,None,0,1
P0061612049,Kaitlyn,Farrell,O,1952-01-21,Tuvalu,Silver,9316,2
P0061612050,Tina,Edwards,F,1993-09-26,Haiti,Platinum,138445,20
P0061612051,Katrina,Torres,F,1945-09-06,Tunisia,None,0,0
P0061612052,Daniel,Harris,O,2002-01-19,Latvia,Silver,10753,3
P0061612053,Christian,Edwards,F,1952-06-06,Belgium,None,0,0
P0061612054,Sergio,Ryan,M,1961-11-22,Suriname,None,0,0
P0061612055,Gail,Williams,F,1970-07-19,Denmark,Platinum,111002,20
P0061612056,Kimberly,Hall,F,1953-10-23,Aruba,None,0,0
P0061612057,Zachary,Steele,F,1959-03-19,French Guiana,Silver,11249,5
P0061612058,David,Leonard,M,1942-09-04,Namibia,None,0,2
P0061612059,Ethan,Ellis,O,1964-03-31,Palau,None,0,0
P0061612060,Chad,Ferrell,F,1946-11-22,Latvia,None,0,2
P0061612061,David,Knight,O,1984-03-10,Bouvet Island (Bouvetoya),Gold,50686,10
P0061612062,Suzanne,Yang,M,1987-11-07,Egypt,Gold,22530,5
P0061612063,Tony,Robertson,F,1970-02-16,Armenia,None,0,2
P0061612064,Jenna,Roberts,M,2003-09-14,Nepal,None,0,2
P0061612065,Dillon,Stewart,F,1978-02-19,Cyprus,None,0,0
P0061612066,Monica,Barr,M,2003-02-14,Antigua and Barbuda,None,0,1
P0061612067,Edward,Brooks,M,1985-01-01,Argentina,Silver,9108,5
P0061612068,Connie,Young,O,1989-03-24,Gambia,None,0,2
P0061612069,Scott,Lopez,O,1973-11-09,Mayotte,Gold,52186,10
P0061612070,Judy,Woods,M,1953-10-10,Anguilla,Gold,41897,10
P0061612071,Lee,Olson,M,1996-09-26,Palestinian Territory,Silver,9775,5
P0061612072,Robert,Carlson,O,1972-08-06,Brazil,None,0,2
P0061612073,Kevin,Humphrey,M,1971-01-08,Holy See (Vatican City State),None,0,2
P0061612074,Christian,Morgan,M,2004-07-09,Pitcairn Islands,None,0,1
P0061612075,Joseph,Cooper,F,1939-12-30,Kazakhstan,Gold,38515,10
P0061612076,Ronald,Elliott,F,1945-09-08,Uruguay,Silver,9551,3
P0061612077,Emma,Moore,M,1943-06-16,Mauritania,None,0,1
P0061612078,Teresa,Kelley,F,2003-07-04,Saint Barthelemy,None,0,1
P0061612079,Ashley,Silva,F,2001-01-29,Bahrain,None,0,2
P0061612080,Julian,Castaneda,F,1973-06-28,Niger,Silver,19363,2
P0061612081,Kelsey,Diaz,O,1959-07-16,Burkina Faso,None,0,2
P0061612082,Melissa,Olsen,O,1967-07-26,Qatar,Silver,5979,2
P0061612083,Aaron,Thompson,O,2004-03-29,Belize,None,0,1
P0061612084,Michelle,Combs,F,1951-11-21,Dominican Republic,None,0,2
P0061612085,Russell,Snyder,M,1994-11-18,Mauritania,None,0,0
P0061612086,Jacqueline,Mcclure,O,1979-06-19,Costa Rica,Silver,12847,5
P0061612087,Mark,Goodwin,O,1966-07-16,Russian Federation,None,0,1
P0061612088,Samantha,Clark,O,1940-03-27,Puerto Rico,None,0,2
P0061612089,Jonathan,Woodward,M,1970-11-15,Zambia,Platinum,83917,40
P0061612090,Patricia,Perez,F,2000-05-08,Liberia,None,0,1
P0061612091,Travis,Lyons,M,1940-10-05,Denmark,None,0,1
P0061612092,Jessica,Vincent,M,1986-01-25,Anguilla,Silver,19544,2
P0061612093,Jeffrey,Hoover,F,1968-09-12,Nepal,Gold,59525,5
P0061612094,Alexis,Beltran,F,1946-12-17,Guam,None,0,1
P0061612095,Courtney,Sloan,M,1963-06-13,Oman,None,0,0
P0061612096,Jason,Smith,M,1947-01-16,Venezuela,None,0,1
P0061612097,Thomas,Jordan,F,1986-04-17,Armenia,None,0,2
P0061612098,Sharon,Anderson,F,1945-08-09,Belgium,None,0,1
P0061612099,Deanna,Watson,O,1989-01-17,Saint Kitts and Nevis,None,0,1
P0061612100,Zachary,Smith,O,1952-10-13,Vietnam,Silver,7317,3
P0061612101,Terri,Nichols,M,1984-04-13,Greece,None,0,1
P0061612102,Chase,Gonzales,M,1939-08-24,Angola,Gold,26876,5
P0061612103,Brandon,Vance,F,1959-01-13,Tuvalu,None,0,0
P0061612104,James,Davidson,F,1965-01-11,Montserrat,None,0,0
P0061612105,Kyle,Johnson,M,1954-12-24,Northern Mariana Islands,None,0,1
P0061612106,Matthew,Howard,F,1943-12-05,Brazil,None,0,1
P0061612107,Frederick,Hoffman,M,1985-01-21,Lebanon,None,0,1
P0061612108,Noah,Cox,M,1946-12-19,Congo,Silver,7579,4
P0061612109,Andrew,Hunter,O,1971-10-23,Austria,None,0,1
P0061612110,Ashley,Davis,O,1942-06-03,Svalbard & Jan Mayen Islands,Silver,16655,5
P0061612111,Amber,Moore,F,1946-05-04,Togo,Platinum,179545,20
P0061612112,Michael,Brown,F,1959-12-31,American Samoa,None,0,1
P0061612113,Philip,Lawrence,O,1997-03-26,Burundi,Silver,16175,2
P0061612114,Morgan,Swanson,M,1998-07-14,Brazil,Silver,14008,3
P0061612115,Matthew,Gonzalez,M,1972-06-01,Iran,Silver,5067,3
P0061612116,Lisa,Wells,F,1971-07-27,Nepal,None,0,1
P0061612117,Taylor,Mejia,O,2000-02-07,South Georgia and the South Sandwich Islands,Silver,11453,5
P0061612118,Donald,Brown,M,1994-01-28,El Salvador,None,0,1
P0061612119,Samuel,Watkins,M,1961-02-04,Gabon,None,0,1
P0061612120,Tara,Weber,F,1963-02-14,Saint Pierre and Miquelon,None,0,2
P0061612121,Tina,Lara,F,1946-05-31,Belgium,Silver,18711,4
P0061612122,Kenneth,Sherman,F,2000-02-26,Saint Lucia,None,0,1
P0061612123,Shannon,Mayo,M,1963-07-08,Germany,None,0,1
P0061612124,Kathleen,Archer,F,1990-01-07,Bangladesh,Silver,9747,5
P0061612125,Larry,Morton,O,1995-12-28,Western Sahara,None,0,2
P0061612126,Cassandra,Conner,O,2000-01-16,Trinidad and Tobago,None,0,1
P0061612127,Alison,Orozco,F,1951-04-12,Honduras,None,0,0
P0061612128,Jeff,Hartman,M,1994-05-15,Austria,None,0,2
P0061612129,Chelsea,White,O,1948-04-25,Argentina,None,0,0
P0061612130,Gregory,Rogers,O,1942-07-14,New Zealand,None,0,2
P0061612131,Heather,Wilson,F,1981-07-08,Barbados,None,0,1
P0061612132,Sandra,Howard,O,1982-03-27,Niue,Platinum,101408,40
P0061612133,Joshua,Morton,M,1942-07-21,Saint Vincent and the Grenadines,None,0,1
P0061612134,Dakota,Hill,F,1954-07-15,Faroe Islands,None,0,0
P0061612135,Alicia,Moody,F,1940-02-01,Kyrgyz Republic,None,0,1
P0061612136,Michelle,Fuller,F,1970-03-27,Indonesia,None,0,1
P0061612137,Ann,Nichols,F,1994-05-21,Greenland,Silver,19693,5
P0061612138,Christopher,Scott,O,1992-11-18,United States Virgin Islands,Gold,29614,5
P0061612139,Bonnie,Newton,F,1984-06-17,Libyan Arab Jamahiriya,None,0,2
P0061612140,Maria,Torres,M,1939-10-19,Uruguay,Silver,10252,4
P0061612141,Barbara,Morris,F,1962-10-01,Cameroon,None,0,1
P0061612142,Michael,Henson,F,1940-03-18,Angola,Gold,20820,15
P0061612143,Steven,Hale,F,1986-10-27,Benin,None,0,1
P0061612144,Tina,Kidd,F,2000-01-03,Netherlands,Gold,52230,10
P0061612145,Scott,Zamora,M,1998-09-01,Malaysia,None,0,1
P0061612146,Andrea,Carlson,O,1980-03-03,Cook Islands,None,0,1
P0061612147,Brandon,Rivera,O,1958-05-01,Algeria,None,0,1
P0061612148,Joseph,Fox,O,1979-04-15,Burkina Faso,Gold,23986,15
P0061612149,Jason,Walker,M,1969-02-01,Angola,Platinum,93969,40
P0061612150,Jon,Avila,M,1969-04-30,Honduras,None,0,2
P0061612151,Tammy,Hines,O,1953-02-13,Sierra Leone,None,0,1
P0061612152,Michael,Yoder,O,1943-07-15,Myanmar,None,0,1
P0061612153,Amy,Adams,O,1947-12-12,Uzbekistan,None,0,2
P0061612154,Michael,Edwards,M,1964-02-03,Syrian Arab Republic,Silver,18798,5
P0061612155,Tyler,Richards,O,1970-07-29,Burkina Faso,Silver,18639,5
P0061612156,Denise,Smith,M,1949-09-15,Namibia,Gold,29495,5
P0061612157,Dana,Lewis,M,1994-03-21,Tunisia,None,0,1
P0061612158,Sarah,Anderson,O,2002-11-13,Uzbekistan,Silver,16633,2
P0061612159,Joshua,Cox,M,1967-04-30,Cayman Islands,None,0,1
P0061612160,Savannah,Roberts,M,1956-06-30,New Caledonia,None,0,1
P0061612161,Ray,Conway,O,1980-10-13,Heard Island and McDonald Islands,Silver,6833,4
P0061612162,Robin,Donaldson,F,1947-09-28,Cambodia,None,0,1
P0061612163,Justin,Martin,F,1958-07-11,Italy,None,0,1
P0061612164,Vanessa,Johnson,F,1998-11-18,Portugal,None,0,2
P0061612165,Michelle,Nichols,O,2003-08-12,France,None,0,1
P0061612166,Julie,Summers,F,1982-07-25,Uzbekistan,Silver,5228,5
P0061612167,James,Salazar,O,1960-06-29,Comoros,None,0,0
P0061612168,Christine,Manning,M,1951-02-22,Bouvet Island (Bouvetoya),None,0,2
P0061612169,Danielle,Cohen,M,1973-10-07,Grenada,None,0,0
P0061612170,Lance,Pollard,F,1955-03-19,Svalbard & Jan Mayen Islands,None,0,2
P0061612171,Jessica,Crane,O,1975-11-15,Madagascar,None,0,2
P0061612172,Tiffany,Frank,F,1985-11-12,Australia,Silver,10182,3
P0061612173,Michael,Cunningham,O,1966-08-24,Tokelau,None,0,0
P0061612174,John,Jones,F,1943-08-03,Australia,None,0,1
P0061612175,Joseph,Rodriguez,M,1985-09-03,Hong Kong,None,0,2
P0061612176,William,Villegas,O,1964-10-29,Vanuatu,Gold,29715,15
P0061612177,Jill,Burnett,F,1944-08-22,Cayman Islands,None,0,1
P0061612178,Laura,Ballard,F,1948-05-30,Andorra,None,0,1
P0061612179,Joseph,Garcia,F,1957-04-28,Korea,Gold,26026,15
P0061612180,Joseph,Foster,F,1953-11-16,Antarctica (the territory South of 60 deg S),Gold,26770,5
P0061612181,James,Bryant,O,2004-02-19,Thailand,None,0,1
P0061612182,Pamela,Sanchez,O,1975-01-19,Tajikistan,Silver,19223,5
P0061612183,Lindsay,Vasquez,O,1990-04-29,Canada,Gold,27218,5
P0061612184,Jeffrey,Thompson,M,1990-07-05,Morocco,Silver,12694,5
P0061612185,Christopher,Lindsey,O,1994-02-06,Dominica,None,0,1
P0061612186,James,Anderson,O,1989-02-19,Equatorial Guinea,None,0,2
P0061612187,Patrick,Baker,F,1994-03-02,United Arab Emirates,None,0,0
P0061612188,Sabrina,Charles,M,1993-01-20,Sudan,None,0,0
P0061612189,Vincent,Turner,M,1987-09-27,Dominican Republic,None,0,1
P0061612190,Richard,Miller,O,2001-01-28,Costa Rica,None,0,1
P0061612191,Cameron,Fuller,M,1972-05-17,Saint Vincent and the Grenadines,Silver,14626,4
P0061612192,Tyler,Gomez,O,1989-10-19,Gambia,Silver,18821,4
P0061612193,Kayla,Vargas,F,1996-01-04,Costa Rica,Platinum,88366,40
P0061612194,Amanda,Collier,O,1967-01-21,Belize,None,0,1
P0061612195,Janet,Johnson,M,1984-06-16,South Georgia and the South Sandwich Islands,None,0,1
P0061612196,Amanda,Wright,O,1979-10-16,Iceland,Silver,16305,3
P0061612197,Christopher,Dominguez,M,2005-07-05,Albania,Gold,42976,15
P0061612198,Jared,Ayers,O,1942-09-14,Reunion,Gold,36137,15
P0061612199,Anthony,Ewing,O,2002-09-13,Guam,Platinum,190562,10
P0061612200,Marcus,Moody,M,1963-02-22,Saint Kitts and Nevis,Silver,19657,3
P0061612201,Alyssa,Hamilton,O,1958-08-11,Korea,None,0,1
P0061612202,Jeanne,Johnson,M,1986-01-26,Saint Pierre and Miquelon,None,0,1
P0061612203,Misty,Morris,F,1951-06-24,Bosnia and Herzegovina,Silver,18870,5
P0061612204,Carol,Cross,M,1987-09-06,Afghanistan,None,0,0
P0061612205,Audrey,Dunn,O,1988-05-07,Norfolk Island,None,0,2
P0061612206,Eric,Jones,M,1999-05-27,Madagascar,None,0,1
P0061612207,Eric,Thompson,F,2007-05-13,Seychelles,None,0,0
P0061612208,Natasha,Jackson,F,1990-01-07,Honduras,None,0,1
P0061612209,Victoria,Fisher,F,1963-11-19,Chad,None,0,0
P0061612210,Tina,Tucker,O,1977-11-20,Angola,None,0,0
P0061612211,Bryan,Farmer,M,2004-05-02,United Arab Emirates,None,0,0
P0061612212,Kristen,Reilly,O,1951-02-01,Montserrat,Silver,9130,4
P0061612213,Sheri,Boyer,O,1978-04-17,Uganda,Platinum,136922,20
P0061612214,Zachary,Thomas,F,1984-04-12,Jordan,None,0,2
P0061612215,Julie,Morgan,O,1962-12-25,Greece,None,0,1
P0061612216,Vanessa,Robinson,F,1992-04-26,Germany,None,0,1
P0061612217,Erika,Thompson,O,1975-12-24,Ethiopia,None,0,0
P0061612218,Isaiah,Jackson,F,1941-12-09,Hungary,None,0,1
P0061612219,Sean,Mclaughlin,M,1972-06-24,Taiwan,None,0,0
P0061612220,Sandra,Walters,O,2002-10-07,Syrian Arab Republic,Silver,7888,4
P0061612221,Zachary,Villanueva,M,1969-09-05,Romania,Silver,10114,2
P0061612222,Gregory,Taylor,O,1960-03-23,Mozambique,None,0,0
P0061612223,Daniel,Snyder,F,1939-11-26,Costa Rica,Gold,44556,15
P0061612224,Linda,Parker,M,1958-05-19,Burkina Faso,None,0,0
P0061612225,John,Vega,O,1940-09-01,El Salvador,None,0,1
P0061612226,Brittany,Baker,F,1975-01-03,Taiwan,None,0,2
P0061612227,Joyce,Bailey,F,1969-03-23,Taiwan,None,0,1
P0061612228,Kyle,Reed,F,1985-01-05,Jordan,None,0,1
P0061612229,Joseph,Holland,O,1993-01-26,Bahamas,Silver,19903,2
P0061612230,Devin,Garcia,F,1999-04-03,Chile,None,0,1
P0061612231,Rachael,Adams,M,1998-08-11,Wallis and Futuna,None,0,1
P0061612232,Mark,Davis,F,1950-01-10,Jersey,None,0,1
P0061612233,Maria,Freeman,M,1963-06-11,Malta,Silver,14167,2
P0061612234,Chris,Allen,O,1965-03-22,Congo,None,0,2
P0061612235,Scott,Summers,O,1994-09-24,North Macedonia,None,0,2
P0061612236,Amanda,Todd,O,1948-07-19,Thailand,Gold,59002,15
P0061612237,Dana,Carter,F,1976-04-16,Antarctica (the territory South of 60 deg S),None,0,1
P0061612238,Kevin,Richard,M,1990-08-15,Dominica,Silver,5587,4
P0061612239,Gina,Combs,F,1997-01-29,Tuvalu,Silver,15392,2
P0061612240,Joshua,Campos,M,1940-10-27,Bangladesh,None,0,0
P0061612241,Heather,Evans,M,1971-03-16,Zambia,None,0,1
P0061612242,Teresa,Hernandez,M,1995-08-12,Jordan,None,0,1
P0061612243,Christopher,Campbell,F,1964-09-01,Switzerland,None,0,1
P0061612244,Mark,Kelly,M,1975-07-26,Russian Federation,None,0,1
P0061612245,Robert,Shannon,O,1967-10-25,Libyan Arab Jamahiriya,Silver,14655,5
P0061612246,Renee,Neal,O,1958-10-17,Cameroon,None,0,1
P0061612247,Jennifer,Hoffman,O,1948-05-14,Cote d'Ivoire,Silver,13861,3
P0061612248,James,Nixon,F,1976-08-18,Mayotte,Gold,42659,10
P0061612249,Charlotte,Paul,O,1949-10-27,Congo,Gold,42811,15
P0061612250,Alyssa,King,O,2003-09-25,Jamaica,None,0,0
P0061612251,Sandra,Jones,M,1950-01-31,Samoa,None,0,1
P0061612252,Justin,Floyd,F,1970-08-22,Oman,Gold,49949,5
P0061612253,Daniel,Whitney,O,1952-07-17,Tonga,None,0,1
P0061612254,William,Prince,F,1994-11-06,Kenya,None,0,2
P0061612255,Taylor,Diaz,M,1960-03-18,Cambodia,Gold,26306,10
P0061612256,Lisa,Mullins,F,1976-05-29,South Africa,Silver,17116,3
P0061612257,Hayley,Vazquez,M,1958-05-24,Holy See (Vatican City State),Silver,18377,3
P0061612258,Jason,Simpson,O,1966-10-13,Somalia,None,0,1
P0061612259,Miguel,Andrews,O,1969-07-14,Sudan,None,0,2
P0061612260,Linda,Gibson,O,1987-01-25,Saint Martin,Silver,14024,3
P0061612261,Eric,Richardson,M,1971-03-18,South Africa,None,0,0
P0061612262,Michelle,Gonzalez,F,1940-03-23,United States Minor Outlying Islands,None,0,1
P0061612263,Nicole,Wilson,M,1959-10-25,Belize,None,0,1
P0061612264,Ivan,Curtis,F,1966-12-26,Zambia,None,0,1
P0061612265,Amy,Pineda,M,1989-10-28,Paraguay,None,0,1
P0061612266,Christopher,Jimenez,M,1981-12-06,Benin,None,0,1
P0061612267,Ashley,Love,F,1990-05-12,Jamaica,None,0,0
P0061612268,Steven,Mays,F,1993-12-02,French Southern Territories,None,0,1
P0061612269,Rebecca,Fry,O,2001-06-06,Vietnam,None,0,0
P0061612270,Derek,Ross,M,1976-12-31,Cyprus,None,0,1
P0061612271,Scott,Saunders,F,1974-08-26,Solomon Islands,None,0,1
P0061612272,Hector,Bates,O,1978-07-29,Kenya,Gold,51120,5
P0061612273,Pamela,Taylor,F,1942-05-04,Heard Island and McDonald Islands,None,0,1
P0061612274,Glen,Mendoza,F,1944-08-07,Faroe Islands,None,0,2
P0061612275,Travis,Faulkner,O,2004-04-06,Guatemala,None,0,0
P0061612276,Tony,Griffin,O,1961-07-07,Fiji,None,0,2
P0061612277,Robert,Davis,O,1979-11-24,Iraq,None,0,1
P0061612278,Jason,Smith,M,1955-05-17,Bangladesh,None,0,1
P0061612279,Rebecca,Russell,M,1990-03-07,American Samoa,None,0,2
P0061612280,Michael,Hill,O,1955-08-26,Mali,None,0,0
P0061612281,Joseph,Smith,F,1992-07-26,Reunion,Gold,34399,10
P0061612282,Richard,Johnson,M,1946-08-10,Albania,None,0,1
P0061612283,Cynthia,Jones,M,1956-03-09,Brazil,Silver,10718,2
P0061612284,Douglas,Wells,F,1951-10-14,Trinidad and Tobago,None,0,1
P0061612285,Angela,Forbes,O,1991-09-24,Poland,Silver,18148,4
P0061612286,Thomas,Olson,O,1997-04-23,Malaysia,Silver,17366,2
P0061612287,Brooke,Perez,M,1960-05-28,Timor-Leste,None,0,0
P0061612288,Connie,Meyer,O,1976-01-27,Gambia,Silver,8634,2
P0061612289,Melissa,Jones,M,1994-12-23,United States Virgin Islands,Gold,31485,15
P0061612290,Olivia,Vaughn,F,1955-06-29,Spain,Platinum,133225,40
P0061612291,Jessica,White,F,1964-11-23,Panama,Platinum,159972,10
P0061612292,Juan,Freeman,M,1990-08-17,Guatemala,None,0,1
P0061612293,Kevin,Bailey,M,1997-09-28,Estonia,None,0,2
P0061612294,John,Robinson,O,1988-01-16,Benin,None,0,2
P0061612295,Angela,Ware,O,1953-10-15,Timor-Leste,None,0,0
P0061612296,Donald,Phillips,O,1949-10-03,Norfolk Island,None,0,1
P0061612297,Antonio,Price,F,1950-03-19,Australia,None,0,1
P0061612298,Derek,Evans,M,1981-11-20,Christmas Island,None,0,1
P0061612299,Stacy,Lopez,M,2007-04-10,Guyana,None,0,1
P0061612300,Matthew,Scott,O,2003-10-27,Panama,Silver,9925,2
P0061612301,John,Perry,O,1949-01-20,Central African Republic,None,0,2
P0061612302,Sean,Gomez,O,1951-06-05,Albania,None,0,2
P0061612303,Zachary,Turner,F,1992-08-24,Jordan,None,0,2
P0061612304,Kenneth,Petty,O,1984-03-16,Albania,Platinum,89238,40
P0061612305,Matthew,Wade,M,1987-09-28,Singapore,None,0,1
P0061612306,Antonio,Miller,F,2002-11-09,Sweden,Platinum,185660,40
P0061612307,John,Hood,O,1970-06-02,Saint Pierre and Miquelon,None,0,2
P0061612308,Andrea,Young,F,1948-12-26,Sri Lanka,None,0,1
P0061612309,Daniel,King,F,2004-05-25,Guam,Gold,22428,15
P0061612310,William,Mitchell,F,1988-06-04,Anguilla,None,0,0
P0061612311,Andrew,Thompson,O,1974-01-18,New Zealand,None,0,1
P0061612312,Elizabeth,Collins,M,1978-06-04,Timor-Leste,None,0,1
P0061612313,Shannon,Brown,M,1955-10-15,South Georgia and the South Sandwich Islands,None,0,2
P0061612314,Nancy,Blackwell,F,2005-12-03,Eritrea,Silver,9502,4
P0061612315,Christopher,Miller,O,1988-03-18,Ecuador,None,0,2
P0061612316,Melissa,Todd,M,1999-09-23,British Virgin Islands,None,0,0
P0061612317,Tracey,Nguyen,O,2000-07-09,Vanuatu,None,0,2
P0061612318,Shelby,Gutierrez,O,1955-05-11,Tokelau,None,0,1
P0061612319,Kevin,Mclean,M,1969-03-12,Palau,None,0,2
P0061612320,Ashley,Jacobs,O,1957-03-22,Samoa,None,0,0
P0061612321,Zachary,Ponce,F,1998-05-01,Belarus,Gold,32033,10
P0061612322,Charles,Haas,O,1947-01-15,Pitcairn Islands,None,0,1
P0061612323,Sandra,Brown,O,1947-09-16,Anguilla,None,0,0
P0061612324,Reginald,Price,M,1990-08-05,Guinea,None,0,1
P0061612325,Amy,Nunez,O,1962-06-25,Faroe Islands,None,0,1
P0061612326,Janet,Black,O,1972-05-14,Kyrgyz Republic,None,0,0
P0061612327,Douglas,Cunningham,M,2002-07-05,Chile,None,0,0
P0061612328,Rebecca,Valdez,O,1965-09-06,Chad,Platinum,162747,20
P0061612329,Richard,Smith,O,1980-08-21,Hong Kong,None,0,1
P0061612330,Cheryl,Perkins,O,1972-06-07,Benin,Silver,6681,2
P0061612331,Lauren,Hahn,F,1940-04-29,Serbia,Silver,10666,4
P0061612332,Tara,Martinez,F,1966-06-04,Bangladesh,None,0,1
P0061612333,Holly,Thomas,F,1968-03-09,Qatar,None,0,0
P0061612334,Cody,Wood,F,1976-09-14,Greenland,None,0,2
P0061612335,Kathleen,Garcia,M,1994-02-27,Mexico,None,0,1
P0061612336,Miguel,Braun,O,1957-06-24,Portugal,None,0,1
P0061612337,Don,Ibarra,F,1979-01-03,Puerto Rico,None,0,1
P0061612338,Joseph,Long,F,2001-04-12,Cuba,Silver,19097,2
P0061612339,Rebecca,Christian,F,1941-12-17,Christmas Island,None,0,0
P0061612340,Angela,Franklin,M,1958-01-02,Vanuatu,None,0,2
P0061612341,Stanley,Mcmahon,O,1985-04-03,Uruguay,None,0,2
P0061612342,Lisa,Robinson,M,1946-02-14,Antarctica (the territory South of 60 deg S),None,0,1
P0061612343,Morgan,Griffin,F,2002-12-08,Syrian Arab Republic,None,0,1
P0061612344,Kari,Herrera,M,1992-05-08,Western Sahara,None,0,0
P0061612345,Brittany,Dodson,F,1956-04-22,Kiribati,Silver,17150,2
P0061612346,Michael,Mckinney,O,1962-04-30,Rwanda,None,0,0
P0061612347,Leslie,Long,F,1969-12-25,Malawi,Silver,7275,4
P0061612348,Matthew,Herrera,F,1949-04-22,Vanuatu,None,0,1
P0061612349,Sarah,Patterson,M,1954-03-30,Macao,None,0,1
P0061612350,Lauren,Ochoa,F,2005-11-22,South Georgia and the South Sandwich Islands,None,0,0
P0061612351,Erika,Nash,M,1991-08-28,Timor-Leste,None,0,1
P0061612352,Julia,Wallace,F,1959-02-20,Falkland Islands (Malvinas),None,0,2
P0061612353,Jeffrey,Pierce,F,1948-07-28,San Marino,None,0,1
P0061612354,Kelly,Harrison,M,1975-08-25,Grenada,Gold,54949,10
P0061612355,Christina,Estrada,F,1947-12-02,Tonga,None,0,0
P0061612356,Natasha,Stanley,F,1972-06-12,Ukraine,None,0,1
P0061612357,Brittany,Roberts,F,1999-07-12,Myanmar,None,0,0
P0061612358,Paul,Butler,M,1961-02-16,Afghanistan,Silver,18218,5
P0061612359,Kim,Morrison,M,1978-06-08,Morocco,None,0,2
P0061612360,Tara,Johnson,M,1994-12-03,Haiti,None,0,1
P0061612361,Cody,Warner,F,1974-03-05,Saudi Arabia,None,0,2
P0061612362,Brandi,Meyer,O,1967-11-18,Solomon Islands,Platinum,105954,40
P0061612363,Robert,Camacho,O,1973-02-26,Isle of Man,None,0,0
P0061612364,Bryan,Wilson,F,1951-11-11,Malawi,None,0,0
P0061612365,Stephen,Moss,F,2005-09-24,Belize,None,0,1
P0061612366,Michael,Costa,O,1962-09-29,Paraguay,Gold,31806,5
P0061612367,Sharon,Robinson,M,1979-05-10,Kyrgyz Republic,None,0,1
P0061612368,Keith,Jackson,O,1947-03-13,Saudi Arabia,None,0,1
P0061612369,Nicole,Walker,M,2001-06-23,Portugal,Silver,18859,3
P0061612370,Scott,Blair,F,1953-03-18,Japan,Silver,6590,3
P0061612371,Lindsay,Fuller,O,1948-07-13,Benin,Gold,48452,10
P0061612372,Tammy,Casey,O,1945-09-09,Niger,None,0,0
P0061612373,John,Taylor,F,2002-03-01,Hong Kong,None,0,1
P0061612374,Michael,Vazquez,M,1948-05-11,Rwanda,None,0,1
P0061612375,Kevin,Cooper,M,1946-09-30,French Polynesia,None,0,0
P0061612376,Zachary,Hull,M,1993-04-02,Luxembourg,None,0,2
P0061612377,Howard,Franklin,F,1998-07-07,Bermuda,None,0,1
P0061612378,Stephanie,Mclean,M,1959-04-26,Nicaragua,None,0,1
P0061612379,Jason,Mcdonald,F,1952-05-15,Timor-Leste,None,0,1
P0061612380,Richard,Reed,O,1964-04-16,Syrian Arab Republic,None,0,1
P0061612381,Phillip,Morrow,O,1984-10-27,Azerbaijan,None,0,0
P0061612382,Christian,Powers,O,1951-12-13,Gibraltar,None,0,1
P0061612383,Angela,Joseph,F,2003-06-28,United States Minor Outlying Islands,Silver,6134,4
P0061612384,Jonathan,Sullivan,O,1987-09-27,Belarus,None,0,2
P0061612385,Robert,Hendrix,O,1984-06-28,Cyprus,None,0,1
P0061612386,Eileen,Luna,O,1962-12-12,Liechtenstein,Silver,10550,5
P0061612387,Beverly,Carroll,F,1951-02-07,Venezuela,None,0,2
P0061612388,Kelly,Williams,O,1944-07-29,Czech Republic,None,0,1
P0061612389,Thomas,Campbell,O,2001-01-21,Lebanon,None,0,2
P0061612390,Ana,Villanueva,O,1941-06-07,Nauru,Gold,41688,15
P0061612391,Sylvia,Young,F,1996-06-29,Trinidad and Tobago,None,0,0
P0061612392,Jason,Little,F,1989-01-22,Antarctica (the territory South of 60 deg S),None,0,1
P0061612393,William,Clark,F,1945-12-22,Yemen,Silver,15761,5
P0061612394,Joann,Mathews,O,1968-05-28,Myanmar,Platinum,114354,20
P0061612395,Patrick,Garcia,F,1961-01-13,Congo,None,0,2
P0061612396,Rachel,Trevino,F,1954-12-21,Eritrea,None,0,1
P0061612397,Tracy,Garrett,F,1968-04-22,Kenya,None,0,1
